Time (UTC),cf_solar_anom,cf_wind_anom,load_mw_anom,n_targets_anom,price_anom,combined_score,CF_Solar_true,CF_Solar_pred,CF_Wind_true,CF_Wind_pred,Load_MW_true,Load_MW_pred,Price_true,Price_pred,dPrice_pred,dPrice_true,action,imbalance,utility,utility_cum
2022-02-09 15:00:00,0.0,0.0,0.0,0.0,0.0,0.1819213193346527,0.0376,0.1271922407215728,0.0471428571428571,0.195930189273744,8709.0,5003.810413222155,201.5975,85.55282407330316,1.0645029400239707,4.697499999999991,0.0,0.0,0.9096065966732635,1094.6599806263455
2022-02-09 16:00:00,0.0,0.0,1.0,1.0,0.0,0.6218879812087277,0.0072,0.1071518536894673,0.0651428571428571,0.1470830976582461,9272.0,4560.455750257732,221.195,84.95017040340925,-0.6026536698939111,19.597499999999997,0.0,0.0,3.1094399060436384,1097.7694205323892
2022-02-09 17:00:00,0.0,0.0,1.0,1.0,0.0,0.5128081233432034,0.0,0.102345648565557,0.0985714285714285,0.1649293151348547,9468.0,5410.813978831193,231.8875,88.60992732473758,3.659756921328338,10.692499999999995,0.0,0.0,2.564040616716017,1100.3334611491052
2022-02-09 18:00:00,0.0,0.0,1.0,1.0,0.0,0.1980198938460495,0.0,0.1057842122705328,0.1228571428571428,0.1770229752225019,9082.0,6067.449779885006,233.7875,90.9810923439758,2.3711650192382194,1.9000000000000057,0.0,0.0,0.9900994692302476,1101.3235606183355
2022-02-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0186862728664365,0.0,0.1140836063681923,0.0391428571428571,0.197904685380878,7766.0,5741.892042704432,199.8875,87.68369804177992,-3.297394302195883,-33.900000000000006,0.0,0.0,0.09343136433218249,1101.4169919826677
2022-02-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0448401935082978,0.0,0.0979705280169824,0.0337142857142857,0.1890131998793462,7196.0,5764.047657223166,185.935,86.55599273510171,-1.1277053066782088,-13.952499999999986,0.0,0.0,0.224200967541489,1101.6411929502092
2022-02-09 23:00:00,0.0,0.0,0.0,0.0,1.0,0.1024769753378345,0.0,0.0876754461723025,0.0251428571428571,0.2234009943587604,6899.0,6144.831486813025,183.9975,87.40610418222737,0.8501114471256557,-1.9375,0.0,0.0,0.5123848766891724,1102.1535778268983
2022-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.157396462692426,0.0,0.0880943976397637,0.0071428571428571,0.1987227439982814,6649.0,6033.732455257657,176.66,85.7778618101976,-1.62824237202976,-7.337500000000006,0.0,0.0,0.78698231346213,1102.9405601403605
2022-02-10 01:00:00,0.0,0.0,0.0,0.0,1.0,0.225002285550643,0.0,0.0646357268301607,0.0022857142857142,0.2477152539919188,6558.0,6472.013080622466,174.3475,87.2614738120115,1.4836120018138956,-2.3125,0.0,0.0,1.125011427753215,1104.0655715681137
2022-02-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.15995810344103,0.0,0.0639575762363718,0.0017142857142857,0.2796091057950524,6507.0,7025.913776763315,166.0975,89.21640604943602,1.954932237424515,-8.25,0.0,0.0,0.79979051720515,1104.8653620853188
2022-02-10 03:00:00,0.0,1.0,0.0,0.0,0.0,0.2788177817647865,0.0,0.0619570066946336,0.0042857142857142,0.3114517025732111,6699.0,7655.767957440467,170.1225,91.83077462358106,2.614368574145047,4.025000000000006,0.0,0.0,1.3940889088239325,1106.2594509941428
2022-02-10 04:00:00,0.0,1.0,0.0,1.0,0.0,0.484921451562089,0.0,0.0604413711215368,0.0111428571428571,0.3625192381215047,7458.0,8736.073933747135,182.145,97.80567537446798,5.974900750886917,12.022500000000008,0.0,0.0,2.424607257810445,1108.6840582519533
2022-02-10 05:00:00,0.0,1.0,0.0,1.0,0.0,0.2347441909361094,0.0,0.033647409581538,0.0245714285714285,0.3124635912137762,8590.0,8364.427844529673,203.435,96.5928891161996,-1.2127862582683804,21.289999999999992,0.0,0.0,1.173720954680547,1109.8577792066337
2022-02-10 06:00:00,0.0,1.0,0.0,1.0,0.0,0.0481070163014258,0.0012,0.0544736033910461,0.0351428571428571,0.2699828089844324,9443.0,7481.655920846361,229.1875,93.6364087834771,-2.9564803327225064,25.752499999999998,0.0,0.0,0.24053508150712902,1110.098314288141
2022-02-10 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0321965748163652,0.1548,0.1885269744315138,0.0708571428571428,0.3098042752512624,8768.0,6596.219478395527,184.7775,90.36037053308507,-3.27603825039202,-44.41,0.0,0.0,0.16098287408182602,1110.2592971622228
2022-02-10 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0371803937296744,0.0368,0.1309443607675067,0.1194285714285714,0.259455130719695,8724.0,5472.556835728563,199.5625,86.86790203864669,-3.492468494438384,14.784999999999997,0.0,0.0,0.18590196864837202,1110.445199130871
2022-02-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0014179088242247,0.0,0.1123179142575726,0.1008571428571428,0.2884662849800855,7143.0,6700.654573088406,160.98,89.05110214266217,2.1832001040154836,-38.58250000000001,0.0,0.0,0.0070895441211235,1110.4522886749921
2022-02-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0068781232247809,0.0,0.057184151452492,0.1248571428571428,0.2375770328116468,6563.0,6670.355721202591,172.3025,87.9765665423781,-1.0745356002840794,11.32250000000002,0.0,0.0,0.034390616123904504,1110.486679291116
2022-02-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0381412855320466,0.0,0.0467914763550566,0.1151428571428571,0.3059114304945846,6405.0,7917.742326905443,175.515,94.68115417706136,6.704587634683264,3.2124999999999773,0.0,0.0,0.190706427660233,1110.6773857187761
2022-02-11 02:00:00,0.0,0.0,0.0,1.0,0.0,0.1149969451832351,0.0,0.0708669374967385,0.1294285714285714,0.3965519050671918,6365.0,8133.389705775141,165.81,94.92305577933637,0.24190160227500712,-9.704999999999984,0.0,0.0,0.5749847259161754,1111.2523704446924
2022-02-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0697960193175801,0.0,0.0523560662586527,0.1837142857142857,0.4248390567873509,6518.0,8525.598435237394,159.6925,97.05971779448696,2.1366620151505913,-6.117500000000007,0.0,0.0,0.3489800965879005,1111.6013505412802
2022-02-11 04:00:00,0.0,1.0,0.0,0.0,0.0,0.0722274023502524,0.0,0.0482212360895213,0.1265714285714285,0.3802921784653933,7182.0,7852.034835628427,167.63,94.17927349794738,-2.8804442965395793,7.9375,0.0,0.0,0.361137011751262,1111.9624875530315
2022-02-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.019131239353211,0.0008,0.0384051234984278,0.0548571428571428,0.2190610811313788,9112.0,6753.801811738986,209.7675,90.6759855392649,-3.5032879586824777,42.13750000000002,0.0,0.0,0.095656196766055,1112.0581437497974
2022-02-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0865367022105525,0.01,0.081467346085449,0.0671428571428571,0.2061102807852532,9571.0,6647.443705785889,216.8025,92.74388941413464,2.0679038748697423,7.034999999999997,0.0,0.0,0.4326835110527625,1112.4908272608502
2022-02-11 08:00:00,0.0,0.0,1.0,1.0,0.0,0.0259587135529717,0.026,0.1127886492002759,0.0722857142857142,0.1863530637705512,9700.0,6148.944370783555,204.4875,91.37447278517192,-1.3694166289627248,-12.314999999999998,0.0,0.0,0.1297935677648585,1112.620620828615
2022-02-11 12:00:00,0.0,0.0,0.0,0.0,0.0,0.1776352359197264,0.0708,0.1756731512125429,0.7388571428571429,0.4452083635804527,9127.0,6765.855604436503,165.1025,94.10681977276336,2.7323469875914412,-39.38500000000002,0.0,0.0,0.888176179598632,1113.5087970082136
2022-02-11 13:00:00,0.0,0.0,0.0,0.0,0.0,0.2124270458429016,0.0608,0.1580784793439218,0.8122857142857143,0.5016845291536123,9020.0,6864.101827848176,165.955,93.41559851880132,-0.6912212539620413,0.8525000000000205,0.0,0.0,1.0621352292145079,1114.5709322374282
2022-02-11 14:00:00,0.0,1.0,0.0,1.0,0.0,0.0013630611719395,0.0344,0.1802487792394394,0.7917142857142857,0.5492762689375309,9040.0,7421.422242843178,177.2575,95.13809637048256,1.72249785168124,11.30249999999998,0.0,0.0,0.0068153058596975,1114.5777475432878
2022-02-11 15:00:00,0.0,0.0,0.0,1.0,0.0,0.0657697483263026,0.0144,0.1823091371374144,0.7882857142857143,0.5967299862754668,9067.0,7748.05562014689,186.85,96.207506463618,1.0694100931354455,9.592500000000001,0.0,0.0,0.328848741631513,1114.9065962849193
2022-02-11 16:00:00,0.0,0.0,0.0,1.0,0.0,0.1605497981016221,0.0032,0.1984186088499776,0.7537142857142857,0.5900166515859667,9316.0,8297.05675854934,211.7525,101.2094496835379,5.0019432199198945,24.902500000000003,0.0,0.0,0.8027489905081104,1115.7093452754273
2022-02-11 17:00:00,1.0,0.0,0.0,1.0,0.0,0.1249853062357864,0.0,0.1858715972855112,0.6531428571428571,0.5432970512564372,9312.0,8014.350459615115,231.9975,100.37694219200412,-0.8325074915337751,20.245000000000005,0.0,0.0,0.6249265311789319,1116.3342718066062
2022-02-11 18:00:00,0.0,0.0,0.0,0.0,0.0,0.2295826564386245,0.0,0.1709189139164895,0.5305714285714286,0.5023983258931933,8856.0,7795.153192464652,234.7325,98.15464395340942,-2.2222982385947034,2.734999999999985,0.0,0.0,1.1479132821931224,1117.4821850887993
2022-02-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.2740494973257643,0.0,0.1648776111060671,0.6305714285714286,0.4888196509645987,8274.0,7342.543677251013,222.42,95.70508358947296,-2.449560363936456,-12.3125,0.0,0.0,1.3702474866288215,1118.852432575428
2022-02-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.3523071752832962,0.0,0.1705292144984174,0.7042857142857143,0.5086120781435896,7673.0,7033.179573346259,204.9375,93.85343806656572,-1.8516455229072477,-17.482499999999987,0.0,0.0,1.761535876416481,1120.6139684518446
2022-02-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.4313061030959431,0.0,0.1801136800237686,0.7351428571428571,0.5401947294837971,7531.0,7061.499123703541,201.5625,93.36353187067384,-0.48990619589187645,-3.375,0.0,0.0,2.1565305154797154,1122.7704989673243
2022-02-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.4542776638255381,0.0,0.1550836514154773,0.6765714285714286,0.5477686168022007,7031.0,6707.399772802132,191.7625,89.84170901711727,-3.5218228535565714,-9.800000000000011,0.0,0.0,2.2713883191276905,1125.041887286452
2022-02-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.7986083180283416,0.0,0.1625273962513855,0.6782857142857143,0.5145451243712256,6791.0,6510.377872577667,191.965,88.289008136707,-1.5527008804102707,0.20250000000001478,0.0,0.0,3.9930415901417082,1129.0349288765938
2022-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.8941057987959509,0.0,0.1442819289563764,0.614,0.4820846320439281,6497.0,6212.293278957608,181.79,86.48365023762527,-1.8053578990817272,-10.175000000000011,0.0,0.0,4.470528993979754,1133.5054578705735
2022-02-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.910825140745853,0.0,0.1343207692681243,0.5254285714285715,0.4804955300965834,6364.0,6571.494990049167,174.0725,88.22283813549264,1.7391878978673674,-7.717500000000001,0.0,0.0,4.554125703729265,1138.059583574303
2022-02-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.9037714554880298,0.0,0.1284154717852874,0.4562857142857143,0.4883753987083642,6221.0,6472.126862588764,173.84,86.68555498596557,-1.5372831495270702,-0.2324999999999875,0.0,0.0,4.51885727744015,1142.5784408517432
2022-02-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.3874322298023018,0.0,0.1019205382208815,0.3442857142857143,0.4643042405035323,6244.0,6373.485745937231,170.43,85.20234014176155,-1.4832148442040136,-3.4099999999999966,0.0,0.0,1.937161149011509,1144.5156020007546
2022-02-12 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0907835992484737,0.0752,0.1196622928326812,0.0231428571428571,0.2798554679858395,7934.0,5408.686671848329,175.025,84.63176479585417,-0.5705753459073861,4.594999999999999,0.0,0.0,0.4539179962423685,1144.969519996997
2022-02-12 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0199159404440696,0.0888,0.1388590737152736,0.0188571428571428,0.2570847757550684,7919.0,5164.688114608726,169.9375,83.68021203421591,-0.9515527616382542,-5.087500000000006,0.0,0.0,0.09957970222034801,1145.0690996992173
2022-02-12 11:00:00,0.0,1.0,0.0,1.0,0.0,0.103017650499535,0.1008,0.1341907253080175,0.0082857142857142,0.2636274883212004,7595.0,4450.643294773899,163.7725,79.1597236868976,-4.520488347318306,-6.164999999999992,0.0,0.0,0.515088252497675,1145.584187951715
2022-02-12 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0796935205775841,0.0968,0.0767540700866885,0.0057142857142857,0.1952086324905623,7137.0,3385.1081019377143,152.4625,73.85792340068332,-5.301800286214288,-11.310000000000002,0.0,0.0,0.3984676028879205,1145.9826555546028
2022-02-12 14:00:00,0.0,0.0,0.0,0.0,0.0,0.2558675722403891,0.07,0.0605636819121218,0.0128571428571428,0.18721863357437,7168.0,3099.520649323251,155.6925,72.37613585252836,-1.481787548154955,3.2299999999999898,0.0,0.0,1.2793378612019455,1147.2619934158047
2022-02-12 15:00:00,0.0,0.0,1.0,1.0,0.0,0.227892827718489,0.032,0.0495020258979492,0.0268571428571428,0.1679364334642817,7435.0,3585.6949366960625,174.81,76.38664938706945,4.01051353454109,19.117500000000007,0.0,0.0,1.139464138592445,1148.4014575543972
2022-02-12 16:00:00,0.0,0.0,1.0,1.0,0.0,0.4597822484601683,0.0064,0.0521164627790962,0.0871428571428571,0.1393427667621099,8072.0,3831.368872391189,190.9525,78.72789023081711,2.3412408437476557,16.142499999999984,0.0,0.0,2.2989112423008415,1150.700368796698
2022-02-12 17:00:00,0.0,0.0,1.0,1.0,0.0,0.5614779823411296,0.0,0.0593120817946095,0.1971428571428571,0.1290739431168323,8313.0,4125.286737119756,196.0175,80.99819224222985,2.2703020114127384,5.065000000000026,0.0,0.0,2.8073899117056476,1153.5077587084038
2022-02-12 18:00:00,0.0,0.0,1.0,1.0,0.0,0.3489899343137943,0.0,0.0738757919770824,0.3434285714285714,0.2024490853168933,8026.0,4631.567299585148,179.55,82.64803912948808,1.649846887258235,-16.4675,0.0,0.0,1.7449496715689716,1155.2527083799728
2022-02-12 19:00:00,0.0,0.0,1.0,1.0,0.0,0.0609495990766524,0.0,0.0936437116111534,0.4262857142857142,0.2982895746770935,7645.0,5065.19398954611,169.285,84.4506964789822,1.8026573494941118,-10.265000000000015,0.0,0.0,0.304747995383262,1155.557456375356
2022-02-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0698128803290891,0.0,0.1199890178771913,0.6002857142857143,0.5014000918939187,6756.0,5384.691180212289,143.5575,79.77352572447364,-4.677170754508552,-25.727499999999992,0.0,0.0,0.3490644016454455,1155.9065207770013
2022-02-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.1047628634234916,0.0,0.108242210115248,0.6025714285714285,0.5642255611071268,6490.0,5958.324606878322,107.0125,80.07311999550379,0.2995942710301449,-36.545,0.0,0.0,0.523814317117458,1156.4303350941188
2022-02-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0686173516857184,0.0,0.0176680438062698,0.708,0.4513231617418303,6103.0,6223.189034817505,110.12,75.48182740229134,-4.591292593212444,3.1075000000000017,0.0,0.0,0.34308675842859204,1156.7734218525475
2022-02-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.069330850840696,0.0,0.0280390860444913,0.7308571428571429,0.4778218028114064,6340.0,7330.158072752861,107.925,82.18792968060852,6.706102278317175,-2.1950000000000074,0.0,0.0,0.34665425420348,1157.120076106751
2022-02-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0531247121131448,0.0012,0.0810083274572975,0.6457142857142857,0.4097500637128388,6906.0,6776.096333765405,115.2725,82.53296814322381,0.3450384626152925,7.347499999999997,0.0,0.0,0.265623560565724,1157.3856996673167
2022-02-13 10:00:00,0.0,0.0,0.0,0.0,0.0,0.025435795323248,0.1296,0.1800836938755352,0.5397142857142857,0.3001973485613112,7323.0,5632.405879742111,141.0,80.18519779736435,-2.347770345859459,25.727500000000006,0.0,0.0,0.12717897661624,1157.512878643933
2022-02-13 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0199647658993316,0.0,0.066198468271246,0.612,0.3796698914570011,7978.0,6782.868146092589,149.0,89.83193838519432,9.646740587829967,8.0,0.0,0.0,0.09982382949665801,1157.6127024734296
2022-02-13 18:00:00,0.0,0.0,0.0,0.0,0.0,0.4111779677568055,0.0,0.0725501676153847,0.68,0.372111255867458,7853.0,6688.273306863463,142.7125,89.98880254885978,0.1568641636654604,-6.287499999999994,0.0,0.0,2.0558898387840276,1159.6685923122136
2022-02-13 19:00:00,0.0,1.0,0.0,1.0,0.0,0.0279439315270311,0.0,0.0982980947713958,0.6968571428571428,0.4714727667867395,7484.0,7116.13229970504,130.4,90.1797146086214,0.19091205976161518,-12.3125,0.0,0.0,0.1397196576351555,1159.8083119698488
2022-02-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.1122880193787223,0.0,0.1399688633921947,0.728,0.5634484513479515,7294.0,7135.448307608713,118.525,85.1831679053143,-4.996546703307089,-11.875,0.0,0.0,0.5614400968936115,1160.3697520667424
2022-02-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.3209201455119779,0.0,0.1481529283003429,0.7357142857142858,0.6337195647795668,6956.0,7524.58150337455,92.525,84.13931757229643,-1.043850333017872,-26.0,0.0,0.0,1.6046007275598895,1161.9743527943024
2022-02-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.305147550628658,0.0,0.1278754564294168,0.7431428571428571,0.5590243074139056,6760.0,6809.769520271769,101.125,79.63409485432732,-4.505222717969119,8.599999999999994,0.0,0.0,1.52573775314329,1163.5000905474458
2022-02-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.7030730733627659,0.0,0.1399237751597441,0.7245714285714285,0.6522202671864555,6595.0,6552.800596089078,103.6175,76.3038811421959,-3.3302137121314104,2.492500000000007,0.0,0.0,3.5153653668138296,1167.0154559142595
2022-02-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.3627800864919932,0.0,0.1012293810434525,0.696,0.6311394618859109,6558.0,7058.470882642369,77.55,77.8728137487652,1.568932606569291,-26.06750000000001,0.0,0.0,1.8139004324599661,1168.8293563467196
2022-02-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.7036855123307006,0.0,0.1230646109219432,0.6754285714285714,0.5800460239188734,6508.0,7143.503808994867,104.5975,79.22255854095731,1.3497447921921122,27.0475,0.0,0.0,3.5184275616535032,1172.347783908373
2022-02-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.2621888199199749,0.0,0.0946763282524424,0.6491428571428571,0.5346137305056479,6730.0,7289.577359928352,97.8075,79.40723716281019,0.18467862185288197,-6.789999999999992,0.0,0.0,1.3109440995998745,1173.658728007973
2022-02-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.1291843439681945,0.0,0.0687578233962278,0.6005714285714285,0.3372915320606984,8675.0,7442.164768089586,144.9975,87.63647490164196,8.22923773883177,47.19,0.0,0.0,0.6459217198409726,1174.304649727814
2022-02-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.3211028876521995,0.0012,0.0756668425646913,0.5488571428571428,0.2528494511914435,9524.0,7548.749823136237,175.935,94.66032579089416,7.023850889252202,30.9375,0.0,0.0,1.6055144382609976,1175.910164166075
2022-02-14 07:00:00,0.0,1.0,0.0,1.0,0.0,0.1133717616077865,0.0208,0.1006730111280783,0.4645714285714286,0.2223163919545688,9772.0,7088.551688812812,180.5825,95.90888890307689,1.2485631121827225,4.647500000000008,0.0,0.0,0.5668588080389325,1176.4770229741139
2022-02-14 08:00:00,0.0,0.0,0.0,1.0,0.0,0.0441885985979793,0.06,0.1419345637399762,0.3425714285714286,0.2071735493055007,9528.0,5913.846962424052,179.455,90.74502674118176,-5.163862161895125,-1.1274999999999977,0.0,0.0,0.2209429929898965,1176.6979659671038
2022-02-14 09:00:00,0.0,0.0,0.0,1.0,0.0,0.0518051166029644,0.1024,0.1791307390061149,0.3205714285714285,0.1870826954653971,9374.0,5285.705040778739,161.43,85.46136485081588,-5.283661890365877,-18.025000000000006,0.0,0.0,0.259025583014822,1176.9569915501186
2022-02-14 10:00:00,0.0,0.0,1.0,1.0,0.0,0.0316243663706323,0.1328,0.2029519162922541,0.2774285714285714,0.1686236387880368,9218.0,5165.34055721704,159.5075,85.30186019004354,-0.15950466077234182,-1.9225000000000136,0.0,0.0,0.15812183185316148,1177.1151133819717
2022-02-14 11:00:00,0.0,0.0,1.0,1.0,0.0,0.1077330401507872,0.1476,0.2140799072904252,0.2642857142857143,0.1753156415980373,8937.0,4881.7626656848415,150.0025,82.37392468010687,-2.927935509936674,-9.504999999999995,0.0,0.0,0.538665200753936,1177.6537785827256
2022-02-14 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0209441552909579,0.1224,0.1866854721455709,0.2768571428571428,0.2676757710142066,8612.0,5064.259801873155,150.0025,83.85322401213938,1.479299332032511,0.0,0.0,0.0,0.1047207764547895,1177.7584993591804
2022-02-14 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0880253462208335,0.0384,0.139185119521794,0.19,0.2616363107615603,8809.0,5398.163663417813,165.7175,88.69172377208369,4.8384997599443125,15.715000000000003,0.0,0.0,0.44012673110416745,1178.1986260902845
2022-02-14 16:00:00,0.0,0.0,0.0,0.0,0.0,0.2130494370851436,0.0076,0.1261538347656033,0.2077142857142857,0.2199548121792801,9372.0,5848.1215532948245,190.1875,92.79387309657484,4.102149324491151,24.47,0.0,0.0,1.065247185425718,1179.2638732757102
2022-02-14 17:00:00,0.0,0.0,1.0,1.0,0.0,0.5080102054695486,0.0,0.1004263343425863,0.3334285714285714,0.2043821229840047,9581.0,5536.681470106088,191.54,90.64048464907222,-2.1533884475026213,1.352499999999992,0.0,0.0,2.540051027347743,1181.803924303058
2022-02-14 18:00:00,0.0,0.0,1.0,1.0,0.0,0.0890929162079516,0.0,0.0826782843514974,0.4474285714285714,0.2551848653048312,9139.0,6398.540257098388,188.645,94.3690500969622,3.7285654478899772,-2.894999999999982,0.0,0.0,0.44546458103975795,1182.2493888840977
2022-02-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.000393833526523,0.0,0.0870344143290973,0.2082857142857143,0.3181276159175551,7866.0,5792.874341974631,156.4075,86.501868904764,-7.867181192198203,-32.23750000000001,0.0,0.0,0.0019691676326150003,1182.2513580517302
2022-02-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.2648315091797193,0.0,0.0702915443692426,0.1657142857142857,0.285692357365206,7378.0,5022.783462896177,141.11,80.64900863548357,-5.852860269280427,-15.297499999999985,0.0,0.0,1.3241575458985966,1183.5755155976287
2022-02-14 23:00:00,0.0,0.0,1.0,1.0,0.0,0.0210209435066075,0.0,0.0488964515464206,0.1425714285714285,0.266318505050246,7086.0,5298.671122375998,147.525,81.40006482957257,0.7510561940890028,6.414999999999992,0.0,0.0,0.10510471753303749,1183.6806203151618
2022-02-15 00:00:00,0.0,0.0,1.0,1.0,0.0,0.1109714859187651,0.0,0.0400297767062582,0.072,0.2674186427681556,6855.0,4918.467684971145,141.9475,76.70440079078072,-4.695664038791847,-5.577500000000015,0.0,0.0,0.5548574295938256,1184.2354777447556
2022-02-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0256645505147341,0.0,-0.0044309829228017,0.008,0.2543597783849527,6909.0,5582.865258880873,141.6725,79.31038713093186,2.6059863401511336,-0.27499999999997726,0.0,0.0,0.1283227525736705,1184.3638004973293
2022-02-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.3746563334887633,0.0012,0.0463243938948984,0.022,0.1332046193742607,9452.0,6271.141686627058,230.0225,91.49181818283778,12.181431051905918,88.35,0.0,0.0,1.8732816674438166,1186.237082164773
2022-02-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.5464076127441324,0.0136,0.0812577540193953,0.0171428571428571,0.1245544636109414,9788.0,5627.063972288503,234.61,89.84901718432155,-1.642800998516222,4.587500000000006,0.0,0.0,2.732038063720662,1188.9691202284937
2022-02-15 08:00:00,0.0,0.0,1.0,1.0,0.0,0.3085359136858376,0.0312,0.1089266643244184,0.014,0.1176797492688662,9734.0,5204.886146837074,219.995,88.34642223816941,-1.5025949461521435,-14.615000000000009,0.0,0.0,1.542679568429188,1190.5117997969228
2022-02-15 09:00:00,0.0,0.0,1.0,1.0,0.0,0.2265671827603843,0.0408,0.1392153739363568,0.0071428571428571,0.1610711078033226,9763.0,4995.416774486559,201.5425,86.79662472395039,-1.5497975142190228,-18.452500000000015,0.0,0.0,1.1328359138019215,1191.6446357107247
2022-02-15 10:00:00,0.0,0.0,1.0,1.0,0.0,0.1891963353402233,0.0436,0.1629442925369651,0.0114285714285714,0.199101595452005,9800.0,5128.330819972146,201.105,87.35430335698868,0.557678633038293,-0.4375,0.0,0.0,0.9459816767011164,1192.590617387426
2022-02-15 11:00:00,0.0,0.0,1.0,1.0,0.0,0.2245434295404635,0.0392,0.1546397441395671,0.0128571428571428,0.2046912040373889,9716.0,5233.138107312522,195.8375,87.1943642313172,-0.15993912567148527,-5.267499999999984,0.0,0.0,1.1227171477023175,1193.7133345351283
2022-02-15 12:00:00,0.0,0.0,1.0,1.0,0.0,0.1315712912649485,0.032,0.1459863450356757,0.0137142857142857,0.2119703362627557,9677.0,5472.686795156806,195.9475,88.04996710045872,0.8556028691415207,0.10999999999998522,0.0,0.0,0.6578564563247424,1194.371190991453
2022-02-15 13:00:00,0.0,0.0,1.0,1.0,0.0,0.1019287111275273,0.0212,0.1362242150900057,0.0102857142857142,0.2208469868493071,9613.0,5783.841702087899,197.0025,90.49071102895854,2.4407439284998276,1.0550000000000068,0.0,0.0,0.5096435556376365,1194.8808345470907
2022-02-15 14:00:00,0.0,0.0,1.0,1.0,0.0,0.0542743319862757,0.0116,0.1405307190232957,0.0105714285714285,0.2210113905321286,9560.0,6144.59741739899,207.145,93.00397482179886,2.51326379284032,10.142500000000013,0.0,0.0,0.2713716599313785,1195.1522062070221
2022-02-15 15:00:00,0.0,0.0,1.0,1.0,0.0,0.1660522198832148,0.0048,0.1079941920342644,0.012,0.1845148118954041,9488.0,5832.558244213231,207.915,92.0811243462776,-0.9228504755212583,0.7699999999999818,0.0,0.0,0.8302610994160741,1195.9824673064381
2022-02-15 16:00:00,0.0,0.0,1.0,1.0,0.0,0.3143337739287206,0.0008,0.0995104359564394,0.0294285714285714,0.175887877874222,9753.0,5934.893073662914,222.7175,93.0009372302806,0.9198128840029938,14.802500000000009,0.0,0.0,1.571668869643603,1197.5541361760818
2022-02-15 17:00:00,0.0,0.0,1.0,1.0,0.0,0.4966909707397064,0.0,0.0914536432326961,0.0505714285714285,0.1600068773426881,9801.0,5787.038420341623,211.2625,91.54278137557468,-1.4581558547059217,-11.455000000000013,0.0,0.0,2.483454853698532,1200.0375910297803
2022-02-15 18:00:00,0.0,0.0,1.0,1.0,0.0,0.118700556245711,0.0,0.0947625858162268,0.1037142857142857,0.2190981281608338,9303.0,6488.039225645247,203.35,93.09059346618726,1.547812090612581,-7.912499999999994,0.0,0.0,0.593502781228555,1200.631093811009
2022-02-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0223268321208507,0.0,0.0672423100182643,0.1231428571428571,0.3389540635840934,7332.0,6797.462133761284,146.2575,88.41717866138823,-4.673414804799023,-57.0925,0.0,0.0,0.11163416060425349,1200.7427279716132
