target,hour_index,Time (UTC)
CF_Wind,461766,2022-09-05 06:00:00+00:00
Price,461766,2022-09-05 06:00:00+00:00
CF_Wind,461767,2022-09-05 07:00:00+00:00
Price,461767,2022-09-05 07:00:00+00:00
CF_Wind,461768,2022-09-05 08:00:00+00:00
Price,461768,2022-09-05 08:00:00+00:00
CF_Wind,461769,2022-09-05 09:00:00+00:00
Price,461769,2022-09-05 09:00:00+00:00
CF_Wind,461770,2022-09-05 10:00:00+00:00
Price,461770,2022-09-05 10:00:00+00:00
CF_Wind,461771,2022-09-05 11:00:00+00:00
Price,461771,2022-09-05 11:00:00+00:00
CF_Wind,461772,2022-09-05 12:00:00+00:00
Price,461772,2022-09-05 12:00:00+00:00
CF_Wind,461773,2022-09-05 13:00:00+00:00
Price,461773,2022-09-05 13:00:00+00:00
CF_Wind,461774,2022-09-05 14:00:00+00:00
Price,461774,2022-09-05 14:00:00+00:00
CF_Wind,461775,2022-09-05 15:00:00+00:00
Price,461775,2022-09-05 15:00:00+00:00
CF_Wind,461776,2022-09-05 16:00:00+00:00
Price,461776,2022-09-05 16:00:00+00:00
CF_Solar,461777,2022-09-05 17:00:00+00:00
CF_Wind,461777,2022-09-05 17:00:00+00:00
Price,461777,2022-09-05 17:00:00+00:00
CF_Solar,461778,2022-09-05 18:00:00+00:00
CF_Wind,461778,2022-09-05 18:00:00+00:00
Price,461778,2022-09-05 18:00:00+00:00
CF_Solar,461779,2022-09-05 19:00:00+00:00
CF_Wind,461779,2022-09-05 19:00:00+00:00
Price,461779,2022-09-05 19:00:00+00:00
CF_Solar,461780,2022-09-05 20:00:00+00:00
CF_Wind,461780,2022-09-05 20:00:00+00:00
Price,461780,2022-09-05 20:00:00+00:00
CF_Solar,461781,2022-09-05 21:00:00+00:00
CF_Wind,461781,2022-09-05 21:00:00+00:00
Price,461781,2022-09-05 21:00:00+00:00
CF_Solar,461782,2022-09-05 22:00:00+00:00
CF_Wind,461782,2022-09-05 22:00:00+00:00
Price,461782,2022-09-05 22:00:00+00:00
CF_Solar,461783,2022-09-05 23:00:00+00:00
CF_Wind,461783,2022-09-05 23:00:00+00:00
Price,461783,2022-09-05 23:00:00+00:00
CF_Solar,461784,2022-09-06 00:00:00+00:00
CF_Wind,461784,2022-09-06 00:00:00+00:00
Price,461784,2022-09-06 00:00:00+00:00
CF_Wind,461785,2022-09-06 01:00:00+00:00
Price,461785,2022-09-06 01:00:00+00:00
CF_Wind,461786,2022-09-06 02:00:00+00:00
Price,461786,2022-09-06 02:00:00+00:00
CF_Wind,461787,2022-09-06 03:00:00+00:00
Price,461787,2022-09-06 03:00:00+00:00
CF_Wind,461788,2022-09-06 04:00:00+00:00
Price,461788,2022-09-06 04:00:00+00:00
CF_Solar,461789,2022-09-06 05:00:00+00:00
CF_Wind,461789,2022-09-06 05:00:00+00:00
Price,461789,2022-09-06 05:00:00+00:00
CF_Wind,461790,2022-09-06 06:00:00+00:00
Price,461790,2022-09-06 06:00:00+00:00
CF_Wind,461791,2022-09-06 07:00:00+00:00
Price,461791,2022-09-06 07:00:00+00:00
CF_Wind,461792,2022-09-06 08:00:00+00:00
Price,461792,2022-09-06 08:00:00+00:00
CF_Wind,461793,2022-09-06 09:00:00+00:00
Price,461793,2022-09-06 09:00:00+00:00
CF_Wind,461794,2022-09-06 10:00:00+00:00
Price,461794,2022-09-06 10:00:00+00:00
CF_Wind,461795,2022-09-06 11:00:00+00:00
Price,461795,2022-09-06 11:00:00+00:00
CF_Wind,461796,2022-09-06 12:00:00+00:00
Price,461796,2022-09-06 12:00:00+00:00
CF_Wind,461797,2022-09-06 13:00:00+00:00
Price,461797,2022-09-06 13:00:00+00:00
CF_Wind,461798,2022-09-06 14:00:00+00:00
Price,461798,2022-09-06 14:00:00+00:00
CF_Wind,461799,2022-09-06 15:00:00+00:00
Price,461799,2022-09-06 15:00:00+00:00
CF_Wind,461800,2022-09-06 16:00:00+00:00
Price,461800,2022-09-06 16:00:00+00:00
CF_Solar,461801,2022-09-06 17:00:00+00:00
CF_Wind,461801,2022-09-06 17:00:00+00:00
Price,461801,2022-09-06 17:00:00+00:00
CF_Solar,461802,2022-09-06 18:00:00+00:00
CF_Wind,461802,2022-09-06 18:00:00+00:00
Price,461802,2022-09-06 18:00:00+00:00
CF_Solar,461803,2022-09-06 19:00:00+00:00
CF_Wind,461803,2022-09-06 19:00:00+00:00
Price,461803,2022-09-06 19:00:00+00:00
CF_Solar,461804,2022-09-06 20:00:00+00:00
CF_Wind,461804,2022-09-06 20:00:00+00:00
Price,461804,2022-09-06 20:00:00+00:00
CF_Solar,461805,2022-09-06 21:00:00+00:00
CF_Wind,461805,2022-09-06 21:00:00+00:00
Price,461805,2022-09-06 21:00:00+00:00
CF_Solar,461806,2022-09-06 22:00:00+00:00
CF_Wind,461806,2022-09-06 22:00:00+00:00
Price,461806,2022-09-06 22:00:00+00:00
CF_Solar,461807,2022-09-06 23:00:00+00:00
CF_Wind,461807,2022-09-06 23:00:00+00:00
Price,461807,2022-09-06 23:00:00+00:00
CF_Solar,461808,2022-09-07 00:00:00+00:00
CF_Wind,461808,2022-09-07 00:00:00+00:00
Price,461808,2022-09-07 00:00:00+00:00
CF_Wind,461809,2022-09-07 01:00:00+00:00
Price,461809,2022-09-07 01:00:00+00:00
CF_Wind,461810,2022-09-07 02:00:00+00:00
Price,461810,2022-09-07 02:00:00+00:00
CF_Wind,461811,2022-09-07 03:00:00+00:00
Price,461811,2022-09-07 03:00:00+00:00
CF_Wind,461812,2022-09-07 04:00:00+00:00
Price,461812,2022-09-07 04:00:00+00:00
CF_Wind,461813,2022-09-07 05:00:00+00:00
Price,461813,2022-09-07 05:00:00+00:00
CF_Wind,461814,2022-09-07 06:00:00+00:00
Price,461814,2022-09-07 06:00:00+00:00
CF_Wind,461815,2022-09-07 07:00:00+00:00
Price,461815,2022-09-07 07:00:00+00:00
CF_Wind,461816,2022-09-07 08:00:00+00:00
Price,461816,2022-09-07 08:00:00+00:00
CF_Wind,461817,2022-09-07 09:00:00+00:00
Price,461817,2022-09-07 09:00:00+00:00
CF_Wind,461818,2022-09-07 10:00:00+00:00
Price,461818,2022-09-07 10:00:00+00:00
CF_Wind,461819,2022-09-07 11:00:00+00:00
Price,461819,2022-09-07 11:00:00+00:00
CF_Wind,461820,2022-09-07 12:00:00+00:00
Price,461820,2022-09-07 12:00:00+00:00
CF_Wind,461821,2022-09-07 13:00:00+00:00
Price,461821,2022-09-07 13:00:00+00:00
CF_Wind,461822,2022-09-07 14:00:00+00:00
Price,461822,2022-09-07 14:00:00+00:00
CF_Wind,461823,2022-09-07 15:00:00+00:00
Price,461823,2022-09-07 15:00:00+00:00
CF_Wind,461824,2022-09-07 16:00:00+00:00
Price,461824,2022-09-07 16:00:00+00:00
CF_Solar,461825,2022-09-07 17:00:00+00:00
CF_Wind,461825,2022-09-07 17:00:00+00:00
Price,461825,2022-09-07 17:00:00+00:00
CF_Solar,461826,2022-09-07 18:00:00+00:00
CF_Wind,461826,2022-09-07 18:00:00+00:00
Price,461826,2022-09-07 18:00:00+00:00
CF_Solar,461827,2022-09-07 19:00:00+00:00
CF_Wind,461827,2022-09-07 19:00:00+00:00
Price,461827,2022-09-07 19:00:00+00:00
CF_Solar,461828,2022-09-07 20:00:00+00:00
CF_Wind,461828,2022-09-07 20:00:00+00:00
Price,461828,2022-09-07 20:00:00+00:00
CF_Solar,461829,2022-09-07 21:00:00+00:00
CF_Wind,461829,2022-09-07 21:00:00+00:00
Price,461829,2022-09-07 21:00:00+00:00
CF_Solar,461830,2022-09-07 22:00:00+00:00
CF_Wind,461830,2022-09-07 22:00:00+00:00
Price,461830,2022-09-07 22:00:00+00:00
CF_Solar,461831,2022-09-07 23:00:00+00:00
CF_Wind,461831,2022-09-07 23:00:00+00:00
Price,461831,2022-09-07 23:00:00+00:00
CF_Solar,461832,2022-09-08 00:00:00+00:00
CF_Wind,461832,2022-09-08 00:00:00+00:00
Price,461832,2022-09-08 00:00:00+00:00
CF_Wind,461833,2022-09-08 01:00:00+00:00
Price,461833,2022-09-08 01:00:00+00:00
CF_Wind,461834,2022-09-08 02:00:00+00:00
Price,461834,2022-09-08 02:00:00+00:00
CF_Wind,461835,2022-09-08 03:00:00+00:00
Price,461835,2022-09-08 03:00:00+00:00
CF_Wind,461836,2022-09-08 04:00:00+00:00
Price,461836,2022-09-08 04:00:00+00:00
CF_Wind,461837,2022-09-08 05:00:00+00:00
Price,461837,2022-09-08 05:00:00+00:00
Price,461838,2022-09-08 06:00:00+00:00
Price,461839,2022-09-08 07:00:00+00:00
Price,461840,2022-09-08 08:00:00+00:00
n_targets,461840,2022-09-08 08:00:00+00:00
Price,461841,2022-09-08 09:00:00+00:00
n_targets,461841,2022-09-08 09:00:00+00:00
Price,461842,2022-09-08 10:00:00+00:00
n_targets,461842,2022-09-08 10:00:00+00:00
Price,461843,2022-09-08 11:00:00+00:00
Price,461844,2022-09-08 12:00:00+00:00
Load_MW,461845,2022-09-08 13:00:00+00:00
Price,461845,2022-09-08 13:00:00+00:00
Load_MW,461846,2022-09-08 14:00:00+00:00
Price,461846,2022-09-08 14:00:00+00:00
CF_Solar,461847,2022-09-08 15:00:00+00:00
Price,461847,2022-09-08 15:00:00+00:00
CF_Solar,461848,2022-09-08 16:00:00+00:00
Price,461848,2022-09-08 16:00:00+00:00
CF_Solar,461849,2022-09-08 17:00:00+00:00
Price,461849,2022-09-08 17:00:00+00:00
CF_Solar,461850,2022-09-08 18:00:00+00:00
Price,461850,2022-09-08 18:00:00+00:00
CF_Solar,461851,2022-09-08 19:00:00+00:00
Price,461851,2022-09-08 19:00:00+00:00
CF_Solar,461852,2022-09-08 20:00:00+00:00
Price,461852,2022-09-08 20:00:00+00:00
CF_Solar,461853,2022-09-08 21:00:00+00:00
Price,461853,2022-09-08 21:00:00+00:00
CF_Solar,461854,2022-09-08 22:00:00+00:00
Price,461854,2022-09-08 22:00:00+00:00
CF_Solar,461855,2022-09-08 23:00:00+00:00
Price,461855,2022-09-08 23:00:00+00:00
Price,461856,2022-09-09 00:00:00+00:00
CF_Wind,461857,2022-09-09 01:00:00+00:00
Price,461857,2022-09-09 01:00:00+00:00
CF_Wind,461858,2022-09-09 02:00:00+00:00
Price,461858,2022-09-09 02:00:00+00:00
CF_Wind,461859,2022-09-09 03:00:00+00:00
Price,461859,2022-09-09 03:00:00+00:00
CF_Wind,461860,2022-09-09 04:00:00+00:00
Price,461860,2022-09-09 04:00:00+00:00
CF_Wind,461861,2022-09-09 05:00:00+00:00
Price,461861,2022-09-09 05:00:00+00:00
CF_Wind,461862,2022-09-09 06:00:00+00:00
Price,461862,2022-09-09 06:00:00+00:00
CF_Wind,461863,2022-09-09 07:00:00+00:00
Price,461863,2022-09-09 07:00:00+00:00
CF_Wind,461864,2022-09-09 08:00:00+00:00
Price,461864,2022-09-09 08:00:00+00:00
CF_Wind,461865,2022-09-09 09:00:00+00:00
Price,461865,2022-09-09 09:00:00+00:00
CF_Wind,461866,2022-09-09 10:00:00+00:00
Price,461866,2022-09-09 10:00:00+00:00
CF_Wind,461867,2022-09-09 11:00:00+00:00
Price,461867,2022-09-09 11:00:00+00:00
CF_Wind,461868,2022-09-09 12:00:00+00:00
Price,461868,2022-09-09 12:00:00+00:00
CF_Wind,461869,2022-09-09 13:00:00+00:00
Load_MW,461869,2022-09-09 13:00:00+00:00
Price,461869,2022-09-09 13:00:00+00:00
CF_Wind,461870,2022-09-09 14:00:00+00:00
Load_MW,461870,2022-09-09 14:00:00+00:00
Price,461870,2022-09-09 14:00:00+00:00
CF_Wind,461871,2022-09-09 15:00:00+00:00
Price,461871,2022-09-09 15:00:00+00:00
CF_Wind,461872,2022-09-09 16:00:00+00:00
Price,461872,2022-09-09 16:00:00+00:00
CF_Solar,461873,2022-09-09 17:00:00+00:00
CF_Wind,461873,2022-09-09 17:00:00+00:00
Price,461873,2022-09-09 17:00:00+00:00
CF_Solar,461874,2022-09-09 18:00:00+00:00
Price,461874,2022-09-09 18:00:00+00:00
CF_Solar,461875,2022-09-09 19:00:00+00:00
Price,461875,2022-09-09 19:00:00+00:00
CF_Solar,461876,2022-09-09 20:00:00+00:00
Price,461876,2022-09-09 20:00:00+00:00
CF_Solar,461877,2022-09-09 21:00:00+00:00
Price,461877,2022-09-09 21:00:00+00:00
CF_Solar,461878,2022-09-09 22:00:00+00:00
Price,461878,2022-09-09 22:00:00+00:00
CF_Solar,461879,2022-09-09 23:00:00+00:00
Price,461879,2022-09-09 23:00:00+00:00
Price,461880,2022-09-10 00:00:00+00:00
Price,461881,2022-09-10 01:00:00+00:00
Price,461882,2022-09-10 02:00:00+00:00
CF_Wind,461883,2022-09-10 03:00:00+00:00
Price,461883,2022-09-10 03:00:00+00:00
CF_Wind,461884,2022-09-10 04:00:00+00:00
Price,461884,2022-09-10 04:00:00+00:00
CF_Wind,461885,2022-09-10 05:00:00+00:00
Price,461885,2022-09-10 05:00:00+00:00
CF_Wind,461886,2022-09-10 06:00:00+00:00
Price,461886,2022-09-10 06:00:00+00:00
CF_Wind,461887,2022-09-10 07:00:00+00:00
Price,461887,2022-09-10 07:00:00+00:00
Price,461888,2022-09-10 08:00:00+00:00
Price,461889,2022-09-10 09:00:00+00:00
Price,461890,2022-09-10 10:00:00+00:00
n_targets,461890,2022-09-10 10:00:00+00:00
Price,461891,2022-09-10 11:00:00+00:00
n_targets,461891,2022-09-10 11:00:00+00:00
Price,461892,2022-09-10 12:00:00+00:00
n_targets,461892,2022-09-10 12:00:00+00:00
Price,461893,2022-09-10 13:00:00+00:00
n_targets,461893,2022-09-10 13:00:00+00:00
Price,461894,2022-09-10 14:00:00+00:00
n_targets,461894,2022-09-10 14:00:00+00:00
Price,461895,2022-09-10 15:00:00+00:00
n_targets,461895,2022-09-10 15:00:00+00:00
Price,461896,2022-09-10 16:00:00+00:00
n_targets,461896,2022-09-10 16:00:00+00:00
Price,461897,2022-09-10 17:00:00+00:00
Price,461898,2022-09-10 18:00:00+00:00
CF_Solar,461899,2022-09-10 19:00:00+00:00
Price,461899,2022-09-10 19:00:00+00:00
CF_Solar,461900,2022-09-10 20:00:00+00:00
Price,461900,2022-09-10 20:00:00+00:00
CF_Solar,461901,2022-09-10 21:00:00+00:00
Price,461901,2022-09-10 21:00:00+00:00
CF_Solar,461902,2022-09-10 22:00:00+00:00
Price,461902,2022-09-10 22:00:00+00:00
CF_Solar,461903,2022-09-10 23:00:00+00:00
Price,461903,2022-09-10 23:00:00+00:00
CF_Solar,461904,2022-09-11 00:00:00+00:00
Price,461904,2022-09-11 00:00:00+00:00
CF_Solar,461905,2022-09-11 01:00:00+00:00
Price,461905,2022-09-11 01:00:00+00:00
Price,461906,2022-09-11 02:00:00+00:00
Price,461907,2022-09-11 03:00:00+00:00
Price,461908,2022-09-11 04:00:00+00:00
n_targets,461908,2022-09-11 04:00:00+00:00
Price,461909,2022-09-11 05:00:00+00:00
n_targets,461909,2022-09-11 05:00:00+00:00
Price,461910,2022-09-11 06:00:00+00:00
n_targets,461910,2022-09-11 06:00:00+00:00
Price,461911,2022-09-11 07:00:00+00:00
n_targets,461911,2022-09-11 07:00:00+00:00
Price,461912,2022-09-11 08:00:00+00:00
n_targets,461912,2022-09-11 08:00:00+00:00
Price,461913,2022-09-11 09:00:00+00:00
n_targets,461913,2022-09-11 09:00:00+00:00
Price,461914,2022-09-11 10:00:00+00:00
n_targets,461914,2022-09-11 10:00:00+00:00
Price,461915,2022-09-11 11:00:00+00:00
n_targets,461915,2022-09-11 11:00:00+00:00
Price,461916,2022-09-11 12:00:00+00:00
n_targets,461916,2022-09-11 12:00:00+00:00
Price,461917,2022-09-11 13:00:00+00:00
n_targets,461917,2022-09-11 13:00:00+00:00
Price,461918,2022-09-11 14:00:00+00:00
n_targets,461918,2022-09-11 14:00:00+00:00
Price,461919,2022-09-11 15:00:00+00:00
n_targets,461919,2022-09-11 15:00:00+00:00
Price,461920,2022-09-11 16:00:00+00:00
n_targets,461920,2022-09-11 16:00:00+00:00
Price,461921,2022-09-11 17:00:00+00:00
Price,461922,2022-09-11 18:00:00+00:00
CF_Solar,461923,2022-09-11 19:00:00+00:00
Price,461923,2022-09-11 19:00:00+00:00
CF_Solar,461924,2022-09-11 20:00:00+00:00
Price,461924,2022-09-11 20:00:00+00:00
CF_Solar,461925,2022-09-11 21:00:00+00:00
Price,461925,2022-09-11 21:00:00+00:00
CF_Solar,461926,2022-09-11 22:00:00+00:00
Price,461926,2022-09-11 22:00:00+00:00
CF_Solar,461927,2022-09-11 23:00:00+00:00
Price,461927,2022-09-11 23:00:00+00:00
CF_Solar,461928,2022-09-12 00:00:00+00:00
Price,461928,2022-09-12 00:00:00+00:00
CF_Solar,461929,2022-09-12 01:00:00+00:00
Price,461929,2022-09-12 01:00:00+00:00
Price,461930,2022-09-12 02:00:00+00:00
Price,461931,2022-09-12 03:00:00+00:00
Price,461932,2022-09-12 04:00:00+00:00
n_targets,461932,2022-09-12 04:00:00+00:00
Price,461933,2022-09-12 05:00:00+00:00
n_targets,461933,2022-09-12 05:00:00+00:00
Price,461934,2022-09-12 06:00:00+00:00
n_targets,461934,2022-09-12 06:00:00+00:00
Price,461935,2022-09-12 07:00:00+00:00
n_targets,461935,2022-09-12 07:00:00+00:00
Price,461936,2022-09-12 08:00:00+00:00
n_targets,461936,2022-09-12 08:00:00+00:00
Price,461937,2022-09-12 09:00:00+00:00
Price,461938,2022-09-12 10:00:00+00:00
CF_Wind,461939,2022-09-12 11:00:00+00:00
Price,461939,2022-09-12 11:00:00+00:00
CF_Wind,461940,2022-09-12 12:00:00+00:00
Price,461940,2022-09-12 12:00:00+00:00
CF_Wind,461941,2022-09-12 13:00:00+00:00
Price,461941,2022-09-12 13:00:00+00:00
CF_Wind,461942,2022-09-12 14:00:00+00:00
Price,461942,2022-09-12 14:00:00+00:00
CF_Wind,461943,2022-09-12 15:00:00+00:00
Price,461943,2022-09-12 15:00:00+00:00
CF_Wind,461944,2022-09-12 16:00:00+00:00
Price,461944,2022-09-12 16:00:00+00:00
CF_Wind,461945,2022-09-12 17:00:00+00:00
Price,461945,2022-09-12 17:00:00+00:00
CF_Solar,461946,2022-09-12 18:00:00+00:00
CF_Wind,461946,2022-09-12 18:00:00+00:00
Price,461946,2022-09-12 18:00:00+00:00
CF_Solar,461947,2022-09-12 19:00:00+00:00
CF_Wind,461947,2022-09-12 19:00:00+00:00
Price,461947,2022-09-12 19:00:00+00:00
CF_Solar,461948,2022-09-12 20:00:00+00:00
CF_Wind,461948,2022-09-12 20:00:00+00:00
Price,461948,2022-09-12 20:00:00+00:00
CF_Solar,461949,2022-09-12 21:00:00+00:00
CF_Wind,461949,2022-09-12 21:00:00+00:00
Price,461949,2022-09-12 21:00:00+00:00
CF_Solar,461950,2022-09-12 22:00:00+00:00
CF_Wind,461950,2022-09-12 22:00:00+00:00
Price,461950,2022-09-12 22:00:00+00:00
CF_Solar,461951,2022-09-12 23:00:00+00:00
CF_Wind,461951,2022-09-12 23:00:00+00:00
Price,461951,2022-09-12 23:00:00+00:00
CF_Wind,461952,2022-09-13 00:00:00+00:00
Price,461952,2022-09-13 00:00:00+00:00
CF_Wind,461953,2022-09-13 01:00:00+00:00
Price,461953,2022-09-13 01:00:00+00:00
CF_Wind,461954,2022-09-13 02:00:00+00:00
Price,461954,2022-09-13 02:00:00+00:00
CF_Wind,461955,2022-09-13 03:00:00+00:00
Price,461955,2022-09-13 03:00:00+00:00
CF_Wind,461956,2022-09-13 04:00:00+00:00
Price,461956,2022-09-13 04:00:00+00:00
CF_Wind,461957,2022-09-13 05:00:00+00:00
Price,461957,2022-09-13 05:00:00+00:00
CF_Wind,461958,2022-09-13 06:00:00+00:00
Price,461958,2022-09-13 06:00:00+00:00
CF_Wind,461959,2022-09-13 07:00:00+00:00
Price,461959,2022-09-13 07:00:00+00:00
CF_Wind,461960,2022-09-13 08:00:00+00:00
Price,461960,2022-09-13 08:00:00+00:00
CF_Wind,461961,2022-09-13 09:00:00+00:00
Price,461961,2022-09-13 09:00:00+00:00
CF_Wind,461962,2022-09-13 10:00:00+00:00
Price,461962,2022-09-13 10:00:00+00:00
CF_Wind,461963,2022-09-13 11:00:00+00:00
Price,461963,2022-09-13 11:00:00+00:00
CF_Wind,461964,2022-09-13 12:00:00+00:00
Price,461964,2022-09-13 12:00:00+00:00
CF_Wind,461965,2022-09-13 13:00:00+00:00
Price,461965,2022-09-13 13:00:00+00:00
CF_Wind,461966,2022-09-13 14:00:00+00:00
Price,461966,2022-09-13 14:00:00+00:00
CF_Wind,461967,2022-09-13 15:00:00+00:00
Price,461967,2022-09-13 15:00:00+00:00
CF_Wind,461968,2022-09-13 16:00:00+00:00
Price,461968,2022-09-13 16:00:00+00:00
CF_Solar,461969,2022-09-13 17:00:00+00:00
CF_Wind,461969,2022-09-13 17:00:00+00:00
Price,461969,2022-09-13 17:00:00+00:00
CF_Solar,461970,2022-09-13 18:00:00+00:00
CF_Wind,461970,2022-09-13 18:00:00+00:00
Price,461970,2022-09-13 18:00:00+00:00
CF_Solar,461971,2022-09-13 19:00:00+00:00
CF_Wind,461971,2022-09-13 19:00:00+00:00
Price,461971,2022-09-13 19:00:00+00:00
CF_Solar,461972,2022-09-13 20:00:00+00:00
CF_Wind,461972,2022-09-13 20:00:00+00:00
Price,461972,2022-09-13 20:00:00+00:00
CF_Solar,461973,2022-09-13 21:00:00+00:00
CF_Wind,461973,2022-09-13 21:00:00+00:00
Price,461973,2022-09-13 21:00:00+00:00
CF_Solar,461974,2022-09-13 22:00:00+00:00
CF_Wind,461974,2022-09-13 22:00:00+00:00
Price,461974,2022-09-13 22:00:00+00:00
CF_Solar,461975,2022-09-13 23:00:00+00:00
CF_Wind,461975,2022-09-13 23:00:00+00:00
Price,461975,2022-09-13 23:00:00+00:00
CF_Wind,461976,2022-09-14 00:00:00+00:00
Price,461976,2022-09-14 00:00:00+00:00
CF_Wind,461977,2022-09-14 01:00:00+00:00
Price,461977,2022-09-14 01:00:00+00:00
CF_Wind,461978,2022-09-14 02:00:00+00:00
Price,461978,2022-09-14 02:00:00+00:00
CF_Wind,461979,2022-09-14 03:00:00+00:00
Price,461979,2022-09-14 03:00:00+00:00
CF_Wind,461980,2022-09-14 04:00:00+00:00
Load_MW,461980,2022-09-14 04:00:00+00:00
Price,461980,2022-09-14 04:00:00+00:00
CF_Wind,461981,2022-09-14 05:00:00+00:00
Price,461981,2022-09-14 05:00:00+00:00
CF_Wind,461982,2022-09-14 06:00:00+00:00
Price,461982,2022-09-14 06:00:00+00:00
CF_Wind,461983,2022-09-14 07:00:00+00:00
Price,461983,2022-09-14 07:00:00+00:00
CF_Wind,461984,2022-09-14 08:00:00+00:00
Price,461984,2022-09-14 08:00:00+00:00
CF_Wind,461985,2022-09-14 09:00:00+00:00
Price,461985,2022-09-14 09:00:00+00:00
CF_Wind,461986,2022-09-14 10:00:00+00:00
Price,461986,2022-09-14 10:00:00+00:00
CF_Wind,461987,2022-09-14 11:00:00+00:00
Price,461987,2022-09-14 11:00:00+00:00
CF_Wind,461988,2022-09-14 12:00:00+00:00
Price,461988,2022-09-14 12:00:00+00:00
CF_Wind,461989,2022-09-14 13:00:00+00:00
Price,461989,2022-09-14 13:00:00+00:00
CF_Wind,461990,2022-09-14 14:00:00+00:00
Price,461990,2022-09-14 14:00:00+00:00
CF_Wind,461991,2022-09-14 15:00:00+00:00
Price,461991,2022-09-14 15:00:00+00:00
CF_Wind,461992,2022-09-14 16:00:00+00:00
Price,461992,2022-09-14 16:00:00+00:00
CF_Solar,461993,2022-09-14 17:00:00+00:00
CF_Wind,461993,2022-09-14 17:00:00+00:00
Price,461993,2022-09-14 17:00:00+00:00
CF_Solar,461994,2022-09-14 18:00:00+00:00
CF_Wind,461994,2022-09-14 18:00:00+00:00
Price,461994,2022-09-14 18:00:00+00:00
CF_Solar,461995,2022-09-14 19:00:00+00:00
CF_Wind,461995,2022-09-14 19:00:00+00:00
Price,461995,2022-09-14 19:00:00+00:00
CF_Solar,461996,2022-09-14 20:00:00+00:00
CF_Wind,461996,2022-09-14 20:00:00+00:00
Price,461996,2022-09-14 20:00:00+00:00
CF_Solar,461997,2022-09-14 21:00:00+00:00
CF_Wind,461997,2022-09-14 21:00:00+00:00
Price,461997,2022-09-14 21:00:00+00:00
CF_Solar,461998,2022-09-14 22:00:00+00:00
Price,461998,2022-09-14 22:00:00+00:00
CF_Solar,461999,2022-09-14 23:00:00+00:00
Price,461999,2022-09-14 23:00:00+00:00
Price,462000,2022-09-15 00:00:00+00:00
Price,462001,2022-09-15 01:00:00+00:00
Price,462002,2022-09-15 02:00:00+00:00
n_targets,462002,2022-09-15 02:00:00+00:00
Price,462003,2022-09-15 03:00:00+00:00
Price,462004,2022-09-15 04:00:00+00:00
CF_Wind,462005,2022-09-15 05:00:00+00:00
Price,462005,2022-09-15 05:00:00+00:00
CF_Wind,462006,2022-09-15 06:00:00+00:00
Price,462006,2022-09-15 06:00:00+00:00
CF_Wind,462007,2022-09-15 07:00:00+00:00
Price,462007,2022-09-15 07:00:00+00:00
Price,462008,2022-09-15 08:00:00+00:00
Price,462009,2022-09-15 09:00:00+00:00
Price,462010,2022-09-15 10:00:00+00:00
Price,462011,2022-09-15 11:00:00+00:00
Price,462012,2022-09-15 12:00:00+00:00
Price,462013,2022-09-15 13:00:00+00:00
Price,462014,2022-09-15 14:00:00+00:00
Price,462015,2022-09-15 15:00:00+00:00
Price,462016,2022-09-15 16:00:00+00:00
CF_Solar,462017,2022-09-15 17:00:00+00:00
Price,462017,2022-09-15 17:00:00+00:00
CF_Solar,462018,2022-09-15 18:00:00+00:00
Price,462018,2022-09-15 18:00:00+00:00
CF_Solar,462019,2022-09-15 19:00:00+00:00
Price,462019,2022-09-15 19:00:00+00:00
CF_Solar,462020,2022-09-15 20:00:00+00:00
CF_Wind,462020,2022-09-15 20:00:00+00:00
Price,462020,2022-09-15 20:00:00+00:00
CF_Solar,462021,2022-09-15 21:00:00+00:00
Price,462021,2022-09-15 21:00:00+00:00
CF_Solar,462022,2022-09-15 22:00:00+00:00
Price,462022,2022-09-15 22:00:00+00:00
Price,462023,2022-09-15 23:00:00+00:00
Price,462024,2022-09-16 00:00:00+00:00
Price,462025,2022-09-16 01:00:00+00:00
n_targets,462025,2022-09-16 01:00:00+00:00
Price,462026,2022-09-16 02:00:00+00:00
n_targets,462026,2022-09-16 02:00:00+00:00
Price,462027,2022-09-16 03:00:00+00:00
Price,462028,2022-09-16 04:00:00+00:00
CF_Wind,462029,2022-09-16 05:00:00+00:00
Price,462029,2022-09-16 05:00:00+00:00
CF_Wind,462030,2022-09-16 06:00:00+00:00
Price,462030,2022-09-16 06:00:00+00:00
CF_Wind,462031,2022-09-16 07:00:00+00:00
Price,462031,2022-09-16 07:00:00+00:00
CF_Solar,462032,2022-09-16 08:00:00+00:00
CF_Wind,462032,2022-09-16 08:00:00+00:00
Price,462032,2022-09-16 08:00:00+00:00
CF_Solar,462033,2022-09-16 09:00:00+00:00
CF_Wind,462033,2022-09-16 09:00:00+00:00
Price,462033,2022-09-16 09:00:00+00:00
CF_Solar,462034,2022-09-16 10:00:00+00:00
CF_Wind,462034,2022-09-16 10:00:00+00:00
Price,462034,2022-09-16 10:00:00+00:00
CF_Wind,462035,2022-09-16 11:00:00+00:00
Load_MW,462035,2022-09-16 11:00:00+00:00
Price,462035,2022-09-16 11:00:00+00:00
CF_Wind,462036,2022-09-16 12:00:00+00:00
Load_MW,462036,2022-09-16 12:00:00+00:00
Price,462036,2022-09-16 12:00:00+00:00
CF_Wind,462037,2022-09-16 13:00:00+00:00
Load_MW,462037,2022-09-16 13:00:00+00:00
