Time (UTC),CF_Solar_true,CF_Solar_pred,CF_Solar_resid,CF_Solar_abs,CF_Wind_true,CF_Wind_pred,CF_Wind_resid,CF_Wind_abs,Load_MW_true,Load_MW_pred,Load_MW_resid,Load_MW_abs,Price_true,Price_pred,Price_resid,Price_abs,bucket,CF_Solar_thr,CF_Solar_anom,CF_Wind_thr,CF_Wind_anom,Load_MW_thr,Load_MW_anom,Price_thr,Price_anom,combined_score,anomaly_score,n_targets_anom,any_anomaly_flag
2022-01-04 00:00:00,0.0,0.019989827564276558,-0.019989827564276558,0.019989827564276558,0.1871428571428571,0.2669923188502725,-0.07984946170741541,0.07984946170741541,5908.0,5037.149272715971,870.8507272840288,870.8507272840288,93.505,66.36364512889152,27.141354871108476,27.141354871108476,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-01-04 01:00:00,0.0,-0.019668180138499,0.019668180138499,0.019668180138499,0.1391428571428571,0.28858262720819666,-0.14943977006533957,0.14943977006533957,5820.0,4926.663597578072,893.3364024219281,893.3364024219281,93.6475,62.30328002047195,31.34421997952804,31.34421997952804,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-01-04 02:00:00,0.0,-0.03847747744128431,0.03847747744128431,0.03847747744128431,0.1288571428571428,0.3064620208785477,-0.17760487802140487,0.17760487802140487,5717.0,5471.233449591427,245.76655040857258,245.76655040857258,93.2725,63.98119854952214,29.291301450477853,29.291301450477853,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-01-04 03:00:00,0.0,-0.04394880085101244,0.04394880085101244,0.04394880085101244,0.1391428571428571,0.33409648627426514,-0.19495362913140804,0.19495362913140804,5860.0,5716.832427486418,143.16757251358194,143.16757251358194,98.5475,64.07343568819422,34.474064311805776,34.474064311805776,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-01-04 04:00:00,0.0,-0.007971867412011708,0.007971867412011708,0.007971867412011708,0.1577142857142857,0.36394691859509865,-0.20623263288081295,0.20623263288081295,6254.0,6561.883765581083,-307.883765581083,307.883765581083,120.905,70.50021689323208,50.40478310676792,50.40478310676792,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-01-04 05:00:00,0.0,-0.0024689631860373117,0.0024689631860373117,0.0024689631860373117,0.152,0.40605352823903124,-0.25405352823903127,0.25405352823903127,6931.0,7936.32085623018,-1005.3208562301797,1005.3208562301797,164.9025,86.35267925594881,78.54982074405119,78.54982074405119,0,0.1354685430450916,0,0.22942692268133277,1,2830.1728742173214,0,132.79504203573086,0,0.10733964507105598,0.10733964507105598,1,1
2022-01-04 06:00:00,0.0,0.01311161127693407,-0.01311161127693407,0.01311161127693407,0.1757142857142857,0.3340876792393468,-0.15837339352506108,0.15837339352506108,7674.0,8973.600415695411,-1299.6004156954114,1299.6004156954114,192.665,97.0789520518816,95.58604794811839,95.58604794811839,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-01-04 07:00:00,0.0028,0.05101128903033912,-0.048211289030339124,0.048211289030339124,0.1825714285714285,0.34808796112251633,-0.16551653255108784,0.16551653255108784,8139.0,8997.47564593114,-858.4756459311393,858.4756459311393,200.675,101.8441503565753,98.83084964342471,98.83084964342471,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-01-04 08:00:00,0.0076,0.10574459757723353,-0.09814459757723354,0.09814459757723354,0.1488571428571428,0.3332691040303301,-0.1844119611731873,0.1844119611731873,8376.0,7855.928966203303,520.0710337966966,520.0710337966966,199.9425,98.47901055344191,101.46348944655809,101.46348944655809,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-01-04 09:00:00,0.0208,0.13404457719914467,-0.11324457719914467,0.11324457719914467,0.1171428571428571,0.29365766373096425,-0.17651480658810714,0.17651480658810714,8494.0,6587.311072159766,1906.688927840234,1906.688927840234,196.5775,92.91092858778234,103.66657141221765,103.66657141221765,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-01-04 10:00:00,0.0236,0.1565990615650497,-0.1329990615650497,0.1329990615650497,0.1557142857142857,0.28809266941542566,-0.13237838370113997,0.13237838370113997,8551.0,6124.084818610352,2426.915181389648,2426.915181389648,196.59,90.9295059190606,105.6604940809394,105.6604940809394,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-01-04 11:00:00,0.028,0.17763956698061195,-0.14963956698061195,0.14963956698061195,0.1925714285714285,0.2903064867648939,-0.0977350581934654,0.0977350581934654,8422.0,5852.797700604955,2569.202299395045,2569.202299395045,188.58,90.20921466370262,98.37078533629739,98.37078533629739,0,0.1354685430450916,1,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.10460747943672777,0.10460747943672777,1,1
2022-01-04 12:00:00,0.0304,0.16772240932850793,-0.13732240932850792,0.13732240932850792,0.2951428571428571,0.29830871630015743,-0.0031658591573003325,0.0031658591573003325,8264.0,5619.121896468259,2644.8781035317406,2644.8781035317406,188.13,89.4581573805661,98.67184261943389,98.67184261943389,0,0.1354685430450916,1,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.013684839506352464,0.013684839506352464,1,1
2022-01-04 13:00:00,0.024,0.1667834808181279,-0.14278348081812792,0.14278348081812792,0.4337142857142857,0.3373610665223752,0.09635321919191053,0.09635321919191053,8148.0,6035.9131969118125,2112.0868030881875,2112.0868030881875,179.6625,91.1618860669634,88.50061393303659,88.50061393303659,0,0.1354685430450916,1,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.053997308560439716,0.053997308560439716,1,1
2022-01-04 14:00:00,0.0148,0.1466662293107157,-0.1318662293107157,0.1318662293107157,0.5117142857142857,0.3854376110311993,0.1262766746830864,0.1262766746830864,8140.0,6527.4917471081335,1612.5082528918665,1612.5082528918665,180.935,94.26535450507006,86.66964549492994,86.66964549492994,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-01-04 15:00:00,0.0048,0.15221150864586494,-0.14741150864586494,0.14741150864586494,0.5254285714285715,0.4549744111689538,0.07045416025961765,0.07045416025961765,8308.0,6935.343360591171,1372.6566394088286,1372.6566394088286,187.0725,96.14927525801367,90.92322474198632,90.92322474198632,0,0.1354685430450916,1,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.08816042635549448,0.08816042635549448,1,1
2022-01-04 16:00:00,0.0,0.1539770324171962,-0.1539770324171962,0.1539770324171962,0.5074285714285715,0.4724164314199955,0.03501214000857594,0.03501214000857594,8547.0,7172.029976062066,1374.9700239379335,1374.9700239379335,197.325,96.76495274616126,100.56004725383873,100.56004725383873,0,0.1354685430450916,1,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.13662572741568657,0.13662572741568657,1,1
2022-01-04 17:00:00,0.0,0.12788386059928525,-0.12788386059928525,0.12788386059928525,0.4574285714285714,0.4374191334108085,0.020009438017762893,0.020009438017762893,8437.0,7413.51723869568,1023.4827613043199,1023.4827613043199,186.1225,98.796932729514,87.325567270486,87.325567270486,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-01-04 18:00:00,0.0,0.13223928137917493,-0.13223928137917493,0.13223928137917493,0.4254285714285714,0.4197690523465011,0.005659519082070297,0.005659519082070297,8028.0,7569.739239290743,458.26076070925683,458.26076070925683,185.1775,98.33280356569094,86.84469643430907,86.84469643430907,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-01-04 19:00:00,0.0,0.11932718214205437,-0.11932718214205437,0.11932718214205437,0.4325714285714285,0.42478128419480016,0.0077901443766283385,0.0077901443766283385,7529.0,7015.692674037651,513.3073259623488,513.3073259623488,170.745,92.95653379598856,77.78846620401144,77.78846620401144,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-01-04 20:00:00,0.0,0.10860132299249106,-0.10860132299249106,0.10860132299249106,0.3794285714285714,0.4072151948777638,-0.027786623449192416,0.027786623449192416,7030.0,6620.04727403756,409.9527259624401,409.9527259624401,146.9075,87.0691453601678,59.838354639832204,59.838354639832204,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-01-04 21:00:00,0.0,0.08796920370073515,-0.08796920370073515,0.08796920370073515,0.3082857142857143,0.359778182489377,-0.05149246820366271,0.05149246820366271,6936.0,5537.65994827315,1398.34005172685,1398.34005172685,132.89,78.04182610722003,54.848173892779954,54.848173892779954,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
